DEPTH,Density,DTCRT,Porosity,Permeability,Water_saturation,Clay,Sand,Calcite,VUGA(Gas),VUOI(CO2),VUWA(Water),DTDRT
4456.1,2.60939,66.00555473,0.048529,0.051242,1,0.731785,0.124193,0.095544,0,0,0.048529,119.7041473
4456.2,2.604,65.27395349,0.050509,0.057733,1,0.687655,0.165362,0.096472,0,0,0.050509,118.9511188
4456.3,2.60808,64.51216055,0.051309,0.059968,1,0.620744,0.23514,0.092707,0,0,0.051309,117.8626015
4456.4,2.615599589,63.88497645,0.047808742,0.049540453,1,0.580571169,0.290345286,0.081226226,0,0,0.047808742,116.4031753
4456.5,2.622114864,63.49541978,0.041831532,0.036818808,1,0.556452365,0.337331304,0.064332885,0,0,0.041831532,114.7706081
4456.6,2.627063083,63.28894738,0.034247491,0.024219103,1,0.54414878,0.378290756,0.043264551,0,0,0.034247491,113.2180665
4456.7,2.623891196,63.29061519,0.031304352,0.020404352,1,0.533622799,0.400061968,0.03501088,0,0,0.031304352,111.8724491
4456.8,2.61798,63.44596075,0.032214,0.021416,1,0.527504,0.402895,0.037387,0,0,0.032214,110.8844843
4456.9,2.62108,63.67244554,0.032441,0.021639,1,0.505307,0.424582,0.03767,0,0,0.032441,110.3025909
4457,2.62755,63.91730841,0.030572,0.019621,1,0.472129,0.465383,0.031967,0,0,0.030572,110.2765915
4457.1,2.6249,64.12297959,0.030781,0.019883,1,0.450739,0.493179,0.02535,0,0,0.030781,110.6626281
4457.2,2.62408,64.27970459,0.02771,0.017267,1,0.48049,0.480579,0.011221,0,0,0.02771,111.2058726
4457.3,2.63004,64.32207154,0.02432,0.014016,1,0.635883999,0.331891001,0.007905,0,0,0.02432,111.6064499
4457.4,2.629429125,64.1948903,0.021906444,0.01253763,1,0.76488595,0.192308767,0.020898839,0,0,0.021906444,111.6492422
4457.5,2.626480904,63.86114576,0.018180904,0.010088542,1,0.778580203,0.175941153,0.02729774,0,0,0.018180904,111.3510751
4457.6,2.61924,63.51235773,0.019052,0.01058,1,0.775348,0.179544,0.026004,0,0,0.019052,110.6743471
4457.7,2.59907281,63.30383144,0.028449985,0.01908891,1,0.702978921,0.230328082,0.038143012,0,0,0.028449985,109.8104639
4457.8,2.588043717,63.19732389,0.039267761,0.031662571,1,0.605214463,0.301674059,0.05379481,0,0,0.039267761,108.9696645
4457.9,2.59714,63.24656787,0.042657,0.037465,1,0.556694,0.349949,0.050649,0,0,0.042657,108.2899405
4458,2.58768,63.42969779,0.044173,0.040648,1,0.521606,0.391685,0.042538,0,0,0.044173,107.8195507
4458.1,2.55976,63.68401365,0.04734,0.048304,1,0.476086,0.437888,0.038735,0,0,0.04734,107.5657357
4458.2,2.548,63.92834787,0.050269,0.056307,1,0.432744,0.482608,0.03443,0,0,0.050269,107.5411165
4458.3,2.55922,64.09412229,0.052526,0.063588,1,0.3949,0.524275,0.028348,0,0,0.052526,107.6663252
4458.4,2.5921073,64.1504269,0.055599431,0.075097726,1,0.369027696,0.551629365,0.023743507,0,0,0.055599431,107.9199994
4458.5,2.618190477,64.01159223,0.056313809,0.077747618,1,0.371508573,0.552972856,0.019256666,0,0,0.056313809,108.2340718
4458.6,2.62456,63.70545741,0.052124,0.062928,1,0.405144,0.534408,0.008424,0,0,0.052124,108.5115231
4458.7,2.627547619,63.34343362,0.034552381,0.031597619,1,0.56395238,0.401253175,0.000290476,0,0,0.034552381,108.6807522
4458.8,2.630532934,63.03890888,0.01251996,0.008174252,1,0.768830738,0.218649302,0,0,0,0.01251996,108.6453942
4458.9,2.63506,62.85440311,0.01266,0.008166,1,0.782143,0.187194,0.017952,0,0,0.01266,108.4240516
4459,2.63902,62.88168687,0.021265,0.01191,1,0.720144,0.22477,0.033823,0,0,0.021265,108.1251816
4459.1,2.62623,63.11358838,0.027916,0.017806,1,0.672112,0.261401,0.03862,0,0,0.027916,107.8380156
4459.2,2.60586,63.44074441,0.034314,0.023918,1,0.613096,0.307172,0.045418,0,0,0.034314,107.6019632
4459.3,2.60665,63.8888685,0.034082,0.023678,1,0.589581,0.325957,0.050431,0,0,0.034082,107.5027241
4459.4,2.616570357,64.38968675,0.030989493,0.020183864,1,0.581197186,0.332690807,0.055171107,0,0,0.030989493,107.5800357
4459.5,2.623670996,64.8366494,0.028069601,0.017121501,1,0.575183406,0.343338191,0.053408802,0,0,0.028069601,107.7833015
4459.6,2.62696,65.0670748,0.026416,0.015672,1,0.563824,0.361104,0.048656,0,0,0.026416,108.1601504
4459.7,2.621872606,64.9583258,0.021472606,0.012317194,1,0.573826133,0.369342038,0.035359222,0,0,0.021472606,108.643637
4459.8,2.618,64.54503152,0.012438629,0.00770479,1,0.613902445,0.361434597,0.012224329,0,0,0.012438629,109.1246148
4459.9,2.61137,63.769502,0.006276,0.005343,1,0.648396,0.345328,0,0,0,0.006276,109.4499476
4460,2.61265,62.81216875,0.005151,0.005,1,0.652186,0.342663,0,0,0,0.005151,109.4955272
4460.1,2.62612,61.91246261,0.0052,0.005,1,0.640786,0.353963,0,0,0,0.0052,109.2717639
4460.2,2.63404,61.19106396,0.0052,0.005,1,0.635302,0.359398,0,0,0,0.0052,108.8017762
4460.3,2.63447,60.67742232,0.008209,0.005969,1,0.5895,0.39908,0.003213,0,0,0.008209,108.224092
4460.4,2.6279,60.30459987,0.016047,0.009297,1,0.507252,0.457394,0.019305,0,0,0.016047,107.6437793
4460.5,2.614775686,60.17190579,0.024655147,0.014529912,1,0.440375646,0.493097226,0.041823383,0,0,0.024655147,107.1748867
4460.6,2.600253633,60.2720392,0.031206127,0.020465603,1,0.387668764,0.522196524,0.058928584,0,0,0.031206127,106.882528
4460.7,2.599675729,60.53172114,0.03348722,0.022935622,1,0.36256533,0.539030998,0.064864854,0,0,0.03348722,106.7524173
4460.8,2.609599681,60.84990846,0.03141345,0.02060902,1,0.368586071,0.530529755,0.069472939,0,0,0.03141345,106.8994276
4460.9,2.61859,61.12662787,0.028423,0.017474,1,0.385317,0.50483,0.081428,0,0,0.028423,107.3441799
4461,2.63524,61.35917874,0.024703,0.014415,1,0.408545,0.475025,0.091678,0,0,0.024703,108.0770399
4461.1,2.66587,61.50117378,0.019595,0.011017,1,0.44799,0.434671,0.097795,0,0,0.019595,109.1515358
4461.2,2.67329,61.56660976,0.016033,0.008992,1,0.484189,0.401408,0.098419,0,0,0.016033,110.4504429
4461.3,2.64668,61.62016168,0.015761,0.008855,1,0.499521,0.386288,0.09843,0,0,0.015761,111.8425566
4461.4,2.63763,61.62930951,0.018646,0.010375,1,0.495197,0.393601,0.092556,0,0,0.018646,113.1147096
4461.5,2.646569839,61.59072995,0.020386032,0.011343016,1,0.49073241,0.418338021,0.070543536,0,0,0.020386032,114.1145584
4461.6,2.639659744,61.59082112,0.01652713,0.00938762,1,0.519233813,0.430670793,0.033568264,0,0,0.01652713,114.7432603
4461.7,2.62268,61.76549426,0.017092,0.009672,1,0.531352,0.443056,0.008552,0,0,0.017092,114.9538983
4461.8,2.609839734,62.1526249,0.023492954,0.013515709,1,0.545472482,0.417465317,0.013617644,0,0,0.023492954,114.9144645
4461.9,2.599888756,62.76416259,0.029520084,0.018771196,1,0.593385084,0.345990143,0.031053577,0,0,0.029520084,114.7610818
4462,2.59755,63.5261245,0.038618,0.031692,1,0.630058,0.288113,0.043111,0,0,0.038618,114.6634766
4462.1,2.60051,64.29431842,0.042513,0.037275,1,0.655705,0.260631,0.041102,0,0,0.042513,114.7190604
4462.2,2.60661,64.97475643,0.037997,0.029418,1,0.676921,0.256075,0.029007,0,0,0.037997,114.9509352
4462.3,2.62118,65.47480275,0.024894,0.01673,1,0.720694,0.226649,0.027814,0,0,0.024894,115.3139457
4462.4,2.63255,65.80620453,0.0148,0.0084,1,0.7547,0.1972,0.0334,0,0,0.0148,115.703314
4462.5,2.633972168,66.0092748,0.0148,0.0084,1,0.7547,0.1972,0.0334,0,0,0.0148,116.0092555
4462.6,2.630924581,66.13862863,0.014540573,0.008296229,1,0.752935893,0.199949931,0.032621718,0,0,0.014540573,116.1641245
4462.7,2.62328,66.24009218,0.01404,0.008096,1,0.74948,0.205308,0.031172,0,0,0.01404,116.2033533
4462.8,2.6133553,66.29411403,0.011322827,0.00707106,1,0.760237475,0.204545494,0.023894204,0,0,0.011322827,116.114538
4462.9,2.611555866,66.26058123,0.005626257,0.005228771,1,0.791017877,0.194601397,0.008754469,0,0,0.005626257,115.9348829
4463,2.61859,66.12279134,0.0024,0.0043,1,0.8093,0.1881,0.0002,0,0,0.0024,115.7200177
4463.1,2.62912,65.85332871,0.0024,0.0043,1,0.8093,0.1881,0.0002,0,0,0.0024,115.4036713
4463.2,2.63602,65.4516625,0.0024,0.0043,1,0.809351,0.1881,0.0002,0,0,0.0024,114.9468738
4463.3,2.63598,64.93855709,0.006735,0.005575,1,0.785685,0.195903,0.011726,0,0,0.006735,114.3671173
4463.4,2.63653,64.39031222,0.013858,0.008075,1,0.74913,0.206307,0.030705,0,0,0.013858,113.6164606
4463.5,2.642110914,63.95010327,0.016597227,0.009248614,1,0.741346961,0.200518467,0.041485958,0,0,0.016597227,112.7585635
4463.6,2.64444358,63.71517647,0.016448119,0.0092,1,0.752103112,0.183528407,0.047872243,0,0,0.016448119,111.9065002
4463.7,2.64768,63.70782108,0.015308,0.00868,1,0.76926,0.167188,0.048244,0,0,0.015308,111.1588805
4463.8,2.649419355,63.8268098,0.012235484,0.007374194,1,0.798570968,0.148912903,0.040280645,0,0,0.012235484,110.5611205
4463.9,2.645977556,63.98081614,0.012089277,0.007264589,1,0.813501746,0.150506982,0.023850873,0,0,0.012089277,110.1003873
4464,2.63786,64.13309616,0.01686,0.009481,1,0.80477,0.167973,0.010348,0,0,0.01686,109.9114162
4464.1,2.62896,64.25253819,0.0198,0.011,1,0.7984,0.174,0.0078,0,0,0.0198,110.0036927
4464.2,2.6219,64.32525591,0.018984,0.010541,1,0.801256,0.170838,0.008922,0,0,0.018984,110.3062418
4464.3,2.62006,64.36119029,0.01769,0.009794,1,0.804561,0.165709,0.01204,0,0,0.01769,110.8053525
4464.4,2.6281,64.41116088,0.016486,0.009194,1,0.795053,0.17645,0.01196,0,0,0.016486,111.3949747
4464.5,2.63402,64.54381102,0.014117,0.008135,1,0.778923,0.197421,0.009439,0,0,0.014117,111.9791
4464.6,2.642193447,64.77525886,0.011061311,0.006886182,1,0.764787208,0.216641553,0.007461311,0,0,0.011061311,112.5398675
4464.7,2.640181025,65.04671432,0.009025608,0.006192495,1,0.747184117,0.239765328,0.004024947,0,0,0.009025608,113.0850236
4464.8,2.626838197,65.28534457,0.008090292,0.005896764,1,0.7378,0.250306313,0.003855013,0,0,0.008090292,113.5984068
4464.9,2.621488729,65.46288282,0.007748873,0.005748873,1,0.737084221,0.248233094,0.006982685,0,0,0.007748873,114.0443806
4465,2.61947,65.60175877,0.007496,0.005649,1,0.736451,0.245613,0.01044,0,0,0.007496,114.4072734
4465.1,2.61494,65.7340374,0.008677,0.006059,1,0.75078,0.221513,0.018979,0,0,0.008677,114.6454976
4465.2,2.6222,65.85699816,0.011581,0.007112,1,0.778066,0.178731,0.031573,0,0,0.011581,114.7628165
4465.3,2.6371,65.96045563,0.01259,0.007496,1,0.794415,0.154222,0.038773,0,0,0.01259,114.826651
4465.4,2.64353,66.05936339,0.011539,0.007096,1,0.801068,0.148921,0.038472,0,0,0.011539,114.8816252
4465.5,2.64704,66.15876265,0.010541,0.006696,1,0.807409,0.146225,0.035825,0,0,0.010541,114.9779947
4465.6,2.652082595,66.25244017,0.010819272,0.006756883,1,0.816978957,0.135495331,0.03670644,0,0,0.010819272,115.131498
4465.7,2.65396257,66.29800792,0.012381815,0.0073631,1,0.829109608,0.117318745,0.041189832,0,0,0.012381815,115.3430702
4465.8,2.65196,66.26279512,0.014084,0.008064,1,0.840376,0.099544,0.045996,0,0,0.014084,115.5849462
4465.9,2.648935074,66.15874341,0.016242202,0.009071101,1,0.837178934,0.094665244,0.051913621,0,0,0.016242202,115.8221106
4466,2.650067917,65.99328317,0.016579625,0.009239813,1,0.834826778,0.088845118,0.059748479,0,0,0.016579625,116.0070926
4466.1,2.65402,65.76323731,0.015853,0.008902,1,0.846063,0.066791,0.071242,0,0,0.015853,116.0882534
4466.2,2.65857,65.4677735,0.016,0.009,1,0.8516,0.0541,0.0782,0,0,0.016,116.0595452
4466.3,2.66455,65.13984362,0.016051,0.009,1,0.851396,0.058486,0.074069,0,0,0.016051,115.7803975
4466.4,2.66037,64.84967994,0.016661,0.009255,1,0.84763,0.068412,0.067346,0,0,0.016661,115.2015877
4466.5,2.65349,64.64206746,0.017149,0.0095,1,0.833847,0.087976,0.061028,0,0,0.017149,114.3935688
4466.6,2.647862859,64.58719746,0.017202743,0.009551371,1,0.812803774,0.116808682,0.053236173,0,0,0.017202743,113.3366653
4466.7,2.643,64.63065621,0.017403733,0.009651867,1,0.791096799,0.146548801,0.0449988,0,0,0.017403733,112.2044328
4466.8,2.63936,64.64829291,0.01698,0.00944,1,0.773108,0.17032,0.039592,0,0,0.01698,111.1971331
4466.9,2.631353455,64.60357562,0.015983717,0.008941859,1,0.759181811,0.189938681,0.03489579,0,0,0.015983717,110.5720762
4467,2.627511368,64.54334854,0.01662501,0.009262505,1,0.739404428,0.218664938,0.025305624,0,0,0.01662501,110.4022405
4467.1,2.63055,64.56032795,0.017547,0.009749,1,0.719101,0.24721,0.016091,0,0,0.017547,110.6222126
4467.2,2.63351,64.65552513,0.018777,0.010414,1,0.702467,0.262039,0.016719,0,0,0.018777,111.2709826
4467.3,2.62992,64.7763785,0.021477,0.012018,1,0.683912,0.270888,0.023772,0,0,0.021477,112.2220219
4467.4,2.63212,64.88479475,0.022851,0.012951,1,0.667611,0.282136,0.027351,0,0,0.022851,113.4040505
4467.5,2.64769,64.95503203,0.0229,0.013,1,0.6608,0.2888,0.027451,0,0,0.0229,114.8190921
4467.6,2.650836051,64.98362003,0.0229,0.013,1,0.6608,0.2888,0.027448634,0,0,0.0229,116.3488523
4467.7,2.640851053,64.97195286,0.022588829,0.012792553,1,0.658414355,0.292430329,0.026518349,0,0,0.022588829,117.838743
4467.8,2.63232,64.91125915,0.020948,0.011716,1,0.661192,0.295904,0.021956,0,0,0.020948,118.9278823
4467.9,2.631098004,64.80695294,0.018305898,0.010177132,1,0.671066607,0.2958451,0.014834028,0,0,0.018305898,119.4465425
4468,2.65036534,64.64453755,0.01669315,0.009346575,1,0.673647482,0.299177635,0.010530591,0,0,0.01669315,119.3020306
4468.1,2.66345,64.44693937,0.012065,0.007466,1,0.686139,0.283426,0.01837,0,0,0.012065,118.5835916
4468.2,2.65692,64.2650545,0.005758,0.005188,1,0.709327,0.25031,0.034554,0,0,0.005758,117.6467948
4468.3,2.64433,64.15186312,0.0037,0.0046,1,0.718,0.2361,0.0421,0,0,0.0037,116.6667726
4468.4,2.63498,64.16020578,0.0037,0.0046,1,0.718,0.2361,0.0421,0,0,0.0037,115.8347832
4468.5,2.63961,64.28690896,0.002935,0.004447,1,0.750691,0.205806,0.040519,0,0,0.002935,115.2206038
4468.6,2.645,64.58159567,0.001129,0.004045,1,0.816627,0.14559,0.036654,0,0,0.001129,114.8542668
4468.7,2.644486389,65.04874184,4.86E-05,0.0038,1,0.886420441,0.078617309,0.034913611,0,0,4.86E-05,114.7319219
4468.8,2.640888579,65.60808469,0,0.0038,1,0.947495221,0.032247028,0.020257752,0,0,0,114.7668032
4468.9,2.637483615,66.1562757,0.000774578,0.003954916,1,0.892579941,0.103698708,0.002998411,0,0,0.000774578,114.9593757
4469,2.631885344,66.58039624,0.001448853,0.0041,1,0.830066002,0.168533998,0,0,0,0.001448853,115.2587441
4469.1,2.6219,66.85301572,0.000737,0.003947,1,0.854966,0.144246,0,0,0,0.000737,115.5935564
4469.2,2.61394,66.92907822,4.90E-05,0.0038,1,0.869224,0.130678,0,0,0,4.90E-05,115.9053989
4469.3,2.61712,66.78438806,0,0.0038,1,0.872134,0.127866,0,0,0,0,116.1263392
4469.4,2.63422,66.4506836,0,0.0038,1,0.8738,0.1262,0,0,0,0,116.2420967
4469.5,2.64602,65.96436907,0,0.0038,1,0.849065,0.150935,0,0,0,0,116.141687
4469.6,2.64853,65.43769245,0,0.0038,1,0.800565,0.199435,0,0,0,0,115.7905248
4469.7,2.647432205,64.9504027,0,0.0038,1,0.751995102,0.248004898,0,0,0,0,115.2442527
4469.8,2.635148085,64.46796376,0,0.0038,1,0.7285,0.2715,0,0,0,0,114.4404558
4469.9,2.63224,63.99683914,0,0.0038,1,0.73812,0.26188,0,0,0,0,113.4479626
4470,2.644713676,63.58874089,0,0.0038,1,0.746948356,0.253051644,0,0,0,0,112.3691364
4470.1,2.644350314,63.2320972,0,0.0038,1,0.726490579,0.273509421,0,0,0,0,111.238799
4470.2,2.63698,62.88082684,0,0.0038,1,0.699197,0.300803,0,0,0,0,110.1270538
4470.3,2.63141,62.50176602,0.00102,0.004004,1,0.679052,0.319928,0,0,0,0.00102,109.0943563
4470.4,2.62394,62.00842242,0.007151,0.005781,1,0.620235,0.372614,0,0,0,0.007151,108.2161371
4470.5,2.62304,61.4456729,0.0121,0.0073,1,0.568974,0.418875,0,0,0,0.0121,107.4968978
4470.6,2.62041,60.99441732,0.012712,0.007555,1,0.560964,0.426275,0,0,0,0.012712,106.9198108
4470.7,2.613945971,60.71808772,0.016226991,0.00918647,1,0.516168092,0.467656267,0,0,0,0.016226991,106.5111544
4470.8,2.621850998,60.54954841,0.021903452,0.012418352,1,0.463734345,0.514410356,0,0,0,0.021903452,106.2470063
4470.9,2.6492,60.39644016,0.02512,0.014616,1,0.45732,0.51756,0,0,0,0.02512,106.1430645
4471,2.677879221,60.26560126,0.020693365,0.011901073,1,0.470800079,0.508506555,0,0,0,0.020693365,106.2067091
4471.1,2.679791866,60.21622146,0.010523963,0.006953748,1,0.478525718,0.510950319,0,0,0,0.010523963,106.3666249
4471.2,2.66131,60.38790223,0.003772,0.004643,1,0.467708,0.52852,0,0,0,0.003772,106.5692061
4471.3,2.65098,60.86933691,0.001176,0.004045,1,0.443459,0.555365,0,0,0,0.001176,106.7650058
4471.4,2.64133,61.57802179,0,0.0038,1,0.432719,0.567281,0,0,0,0,106.9319379
4471.5,2.63912,62.46138648,0.00051,0.003902,1,0.492659,0.506831,0,0,0,0.00051,107.0943296
4471.6,2.64449,63.42043337,0.003346,0.004561,1,0.58168,0.415025,0,0,0,0.003346,107.3191272
4471.7,2.646567278,64.33847758,0.004881162,0.004945963,1,0.622034341,0.373133151,0,0,0,0.004881162,107.6559229
4471.8,2.65988693,65.06612405,0.004718425,0.004903685,1,0.63300293,0.362278645,0,0,0,0.004718425,108.2035607
4471.9,2.657,65.54599685,0.0052,0.005,1,0.633412,0.361388,0,0,0,0.0052,109.0128779
4472,2.641900765,65.87280945,0.005251654,0.005,1,0.62653588,0.36826412,0,0,0,0.005251654,110.0117354
4472.1,2.646162563,66.10377408,0.0053,0.005,1,0.619669879,0.375078959,0,0,0,0.0053,111.2199113
4472.2,2.65096,66.34850563,0.005249,0.005,1,0.631753,0.362998,0,0,0,0.005249,112.5402234
4472.3,2.64492,66.67793001,0.004486,0.004847,1,0.67669,0.318824,0,0,0,0.004486,113.8310264
4472.4,2.63998,67.11374133,0.003341,0.004547,1,0.724266,0.272393,0,0,0,0.003341,114.928921
4472.5,2.64053,67.5997205,0.002288,0.004298,1,0.74373,0.253931,0,0,0,0.002288,115.7458292
4472.6,2.64149,68.05575039,0.001088,0.004047,1,0.75183,0.247033,0,0,0,0.001088,116.3457445
4472.7,2.63998,68.36872832,0.000245,0.003849,1,0.765085,0.23467,0,0,0,0.000245,116.692949
4472.8,2.640540212,68.48934306,0,0.0038,1,0.769184321,0.230815679,0,0,0,0,116.8747863
4472.9,2.643036754,68.46305572,0,0.0038,1,0.788571831,0.211428169,0,0,0,0,117.0073542
4473,2.64451659,68.35680184,0,0.0038,1,0.817168766,0.182831234,0,0,0,0,117.1593183
4473.1,2.64551166,68.28238801,0,0.0038,1,0.825,0.175,0,0,0,0,117.377078
4473.2,2.64651,68.29478701,0,0.0038,1,0.825,0.175,0,0,0,0,117.6504539
4473.3,2.647,68.46511154,0,0.0038,1,0.825714,0.174286,0,0,0,0,118.0001784
4473.4,2.64904,68.74603039,0,0.0038,1,0.827114,0.172886,0,0,0,0,118.4195878
4473.5,2.6561,69.02255827,0,0.0038,1,0.832033,0.167967,0,0,0,0,118.8984894
4473.6,2.65896,69.18434405,0,0.0038,1,0.837987,0.162013,0,0,0,0,119.4149475
4473.7,2.64782,69.17833981,0,0.0038,1,0.835108,0.164892,0,0,0,0,119.917347
4473.8,2.63437983,69.00002458,0.004106817,0.004826704,1,0.816328809,0.179513038,0,0,0,0.004106817,120.3624986
4473.9,2.631554986,68.85060862,0.008,0.0058,1,0.8028,0.1891,0,0,0,0.008,120.6341988
4474,2.63248,68.89592875,0.008052,0.005852,1,0.798796,0.193104,0,0,0,0.008052,120.7198176
4474.1,2.635616493,69.10770997,0.0081,0.0059,1,0.791173522,0.200726478,0,0,0,0.0081,120.6860532
4474.2,2.637464873,69.40405037,0.0081,0.0059,1,0.790416741,0.201483259,0,0,0,0.0081,120.6147295
4474.3,2.63447,69.673487,0.0081,0.0059,1,0.795189,0.196762,0,0,0,0.0081,120.6033851
4474.4,2.63708,69.86299921,0.008049,0.0059,1,0.7971,0.1949,0,0,0,0.008049,120.7451579
4474.5,2.6359,69.95508891,0.008051,0.0059,1,0.786084,0.205814,0,0,0,0.008051,121.1327019
4474.6,2.62794,69.9912033,0.008202,0.0059,1,0.754335,0.237414,0,0,0,0.008202,121.7094776
4474.7,2.62449,69.99982205,0.0083,0.0059,1,0.734,0.2577,0,0,0,0.0083,122.3407858
4474.8,2.625539917,69.98470047,0.0083,0.0059,1,0.734,0.2577,0,0,0,0.0083,122.8194646
4474.9,2.628554855,69.94283747,0.007678058,0.005744514,1,0.735813998,0.256507944,0,0,0,0.007678058,123.0261033
4475,2.6326,69.85838504,0.006632,0.005444,1,0.749564,0.243804,0,0,0,0.006632,122.8005551
4475.1,2.636550079,69.68415653,0.005373291,0.005093323,1,0.777905882,0.216669158,0,0,0,0.005373291,122.1283429
4475.2,2.637488242,69.40865668,0.004395297,0.004848824,1,0.801727541,0.193828338,0,0,0,0.004395297,121.2003928
4475.3,2.63751,69.05100591,0.00318,0.004545,1,0.811548,0.185221,0,0,0,0.00318,120.1522422
4475.4,2.64208,68.60439691,0.001843,0.004198,1,0.814563,0.183545,0,0,0,0.001843,119.1590005
4475.5,2.64498,68.06730425,0.000735,0.003947,1,0.81877,0.180495,0,0,0,0.000735,118.2953168
4475.6,2.64961,67.49511457,0,0.0038,1,0.777422,0.222578,0,0,0,0,117.6327843
4475.7,2.65449,66.92623695,0,0.0038,1,0.73389,0.26611,0,0,0,0,117.1457747
4475.8,2.645274682,66.35257407,0,0.0038,1,0.732886746,0.267113254,0,0,0,0,116.7344892
4475.9,2.630262922,65.74509278,0,0.0038,1,0.731881763,0.268118237,0,0,0,0,116.4072207
4476,2.63024,65.19183753,0,0.0038,1,0.72906,0.27094,0,0,0,0,116.1426443
4476.1,2.634449766,64.81597821,0,0.0038,1,0.725246418,0.274753582,0,0,0,0,115.9155883
4476.2,2.631464581,64.67591661,0,0.0038,1,0.736495158,0.263504842,0,0,0,0,115.7608801
4476.3,2.63153,64.84806951,0,0.0038,1,0.76298,0.23702,0,0,0,0,115.7088529
4476.4,2.63708,65.43547086,0.000255,0.003851,1,0.775017,0.224728,0,0,0,0.000255,115.7783848
4476.5,2.63998,66.45316834,0.001061,0.004053,1,0.771105,0.227783,0,0,0,0.001061,116.1280029
4476.6,2.64053,67.66858802,0.001651,0.0042,1,0.76839,0.22991,0,0,0,0.001651,116.8154771
4476.7,2.64557,68.8650244,0.0017,0.0042,1,0.767339,0.231012,0,0,0,0.0017,117.8235538
4476.8,2.651566012,69.81153457,0.00159736,0.00414868,1,0.790920512,0.207530808,0,0,0,0.00159736,119.241888
4476.9,2.646745363,70.42308935,0.0015,0.0041,1,0.8138,0.1847,0,0,0,0.0015,120.9476949
4477,2.63688,70.75123779,0.0015,0.0041,1,0.8138,0.184752,0,0,0,0.0015,122.7754748
4477.1,2.639684754,70.80089518,0.0015,0.0041,1,0.8138,0.18474832,0,0,0,0.0015,124.6781384
4477.2,2.64704742,70.66953212,0.0015,0.0041,1,0.816615202,0.181884798,0,0,0,0.0015,126.5491602
4477.3,2.64798,70.37381772,0.001449,0.0041,1,0.822105,0.176395,0,0,0,0.001449,128.1956794
4477.4,2.64496,69.91977155,0.0014,0.0041,1,0.827656,0.170895,0,0,0,0.0014,129.3265302
4477.5,2.64249,69.37407053,0.0014,0.0041,1,0.833205,0.165395,0,0,0,0.0014,129.7938224
4477.6,2.64251,68.76391654,0.000686,0.003947,1,0.845233,0.154081,0,0,0,0.000686,129.1841168
4477.7,2.64606,68.13318265,0,0.0038,1,0.860116,0.139884,0,0,0,0,127.4685269
4477.8,2.6541,67.52949226,0,0.0038,1,0.870798,0.129202,0,0,0,0,125.2236178
4477.9,2.644631779,66.98904518,0,0.0038,1,0.874265808,0.125734192,0,0,0,0,122.815415
4478,2.62737302,66.57159164,0,0.0038,1,0.872948186,0.127051814,0,0,0,0,120.6960058
4478.1,2.627101083,66.27994749,0,0.0038,1,0.86535403,0.13464597,0,0,0,0,119.065459
4478.2,2.623857157,66.11261648,0.004146419,0.004874998,1,0.822569131,0.17328445,0,0,0,0.004146419,117.9859367
4478.3,2.61902,66.05526043,0.0081,0.0059,1,0.781105,0.210744,0,0,0,0.0081,117.3645714
4478.4,2.62255,66.06818039,0.008151,0.0059,1,0.766605,0.225195,0,0,0,0.008151,116.9589865
4478.5,2.62704,66.17540564,0.0082,0.0059,1,0.752156,0.239644,0,0,0,0.0082,116.7249728
4478.6,2.63257,66.40768033,0.004885,0.005033,1,0.754535,0.24058,0,0,0,0.004885,116.6059717
4478.7,2.63855,66.7564159,0.0017,0.0042,1,0.7636,0.2347,0,0,0,0.0017,116.5548234
4478.8,2.63335,67.21402073,0.0017,0.0042,1,0.7636,0.234751,0,0,0,0.0017,116.5888621
4478.9,2.623947604,67.73104557,0.00164869,0.00414869,1,0.769757189,0.228591501,0,0,0,0.00164869,116.6915157
4479,2.630289466,68.25676126,0.006677298,0.005602466,1,0.76751777,0.22580855,0,0,0,0.006677298,116.8265472
4479.1,2.64892,68.70686434,0.011348,0.007,1,0.76624,0.222408,0,0,0,0.011348,116.9867505
4479.2,2.663652087,69.06998729,0.0113,0.007,1,0.778202783,0.210448907,0,0,0,0.0113,117.1513892
4479.3,2.665952191,69.40714424,0.011044024,0.00689761,1,0.790808964,0.198147012,0,0,0,0.011044024,117.3068526
4479.4,2.66247,69.63668535,0.010596,0.006698,1,0.804032,0.185372,0,0,0,0.010596,117.4355444
4479.5,2.64978,69.73359606,0.010196,0.006549,1,0.811112,0.178743,0,0,0,0.010196,117.5251292
4479.6,2.62982,69.74171352,0.009796,0.006398,1,0.812261,0.177992,0,0,0,0.009796,117.5732903
4479.7,2.62151,69.59809245,0.009396,0.006249,1,0.813412,0.177192,0,0,0,0.009396,117.557301
4479.8,2.61741,69.33874055,0.008996,0.006149,1,0.808951,0.182053,0,0,0,0.008996,117.4941503
4479.9,2.61505219,69.06189823,0.008646086,0.006048695,1,0.798969525,0.192384389,0,0,0,0.008646086,117.4194536
4480,2.622180433,68.76693768,0.008292783,0.005948196,1,0.794721652,0.19703737,0,0,0,0.008292783,117.357501
4480.1,2.6296,68.46880474,0.007632,0.005744,1,0.796496,0.19592,0,0,0,0.007632,117.3301087
4480.2,2.632,68.21407848,0.00642,0.005392,1,0.79942,0.19416,0,0,0,0.00642,117.3556045
